GeographyCode,WP302EW0001,WP302EW0002,WP302EW0003,WP302EW0004,WP302EW0005,WP302EW0006
E02000335,939,453,394,76,15,1
E02000337,1277,559,553,137,22,6
E02000339,2678,1246,1095,285,43,9
E02000340,3539,1713,1399,361,56,10
E02000341,1389,614,597,148,25,5
E02000342,1733,857,692,165,15,4
E02000343,1075,496,462,100,14,3
E02000344,2049,972,864,182,26,5
E02000345,3248,1696,1207,290,43,12
E02000346,1297,644,480,132,26,15
E02000347,1908,1037,668,168,29,6
E02000348,1414,766,507,117,17,7
E02000350,2157,1190,760,168,33,6
E02000351,1494,737,607,118,27,5
E02000352,1349,695,510,117,23,4
E02000353,2699,1386,1054,209,43,7
E02000354,2187,1021,856,254,43,13
E02000355,1974,954,789,178,45,8
E02000356,1792,878,718,166,26,4
E02000357,937,419,399,99,16,4
E02000358,3313,1657,1327,260,54,15
E02000359,1205,611,446,120,26,2
E02000360,2156,1095,827,208,26,0
E02000361,6239,2770,2683,658,105,23
E02000362,2618,1270,1083,228,34,3
E02000363,4856,2604,1730,442,65,15
E02000364,2882,1429,1101,299,42,11
E02000365,4999,2586,1907,412,83,11
E02000366,1529,753,587,159,24,6
E02000367,4723,2322,1879,433,69,20
E02000368,1522,772,567,142,32,9
E02000369,4167,2151,1579,359,61,17
E02000370,3999,2290,1401,263,33,12
E02000371,34404,19975,12138,1950,268,73
E02000372,17198,9524,6284,1176,178,36
E02000373,1201,575,476,132,14,4
E02000374,931,481,343,89,17,1
E02000375,14464,8455,5070,787,114,38
E02000376,3354,1669,1326,293,53,13
E02000377,1967,1043,723,160,38,3
E02000378,3130,1823,1075,195,31,6
E02000379,1512,874,512,98,21,7
E02000380,1974,1088,729,135,15,7
E02000381,4431,2520,1576,281,48,6
E02000382,3876,2183,1378,278,28,9
E02000383,7398,4235,2640,428,77,18
E02000384,20591,11890,7269,1215,184,33
E02000385,1705,933,631,112,24,5
E02000386,4440,2151,1813,392,64,20
E02000387,5081,2910,1766,349,44,12
E02000388,3616,2096,1236,233,29,22
E02000389,3756,2231,1256,220,39,10
E02000390,1986,1118,702,140,22,4
E02000391,4522,2676,1524,272,41,9
E02000392,4578,2657,1574,274,57,16
E02000393,1185,691,399,76,18,1
E02000394,4654,2651,1644,280,66,13
E02000395,3945,2300,1387,222,31,5
E02000396,3035,1764,1064,166,30,11
E02000397,1757,790,784,163,14,6
E02000398,3079,1309,1366,343,47,14
E02000400,2331,1128,942,225,29,7
E02000401,1083,456,481,117,20,9
E02000402,1099,502,460,108,24,5
E02000403,5783,2531,2468,649,111,24
E02000404,1552,715,646,152,33,6
E02000405,1654,886,625,121,18,4
E02000406,1048,441,492,92,17,6
E02000407,2071,887,930,212,30,12
E02000408,2148,973,906,212,47,10
E02000409,1602,690,699,163,38,12
E02000410,2023,1075,757,163,22,6
E02000411,3606,1553,1603,361,74,15
E02000412,5848,2757,2429,544,88,30
E02000413,1664,908,607,127,20,2
E02000414,1309,536,600,145,21,7
E02000415,1782,798,758,195,27,4
E02000416,2018,974,794,204,34,12
E02000417,2756,1462,1044,213,29,8
E02000418,1474,784,550,113,22,5
E02000419,2445,1131,1012,248,47,7
E02000420,1684,708,758,182,30,6
E02000421,3822,1753,1563,411,73,22
E02000422,1658,717,706,188,41,6
E02000423,2812,1312,1153,296,43,8
E02000424,1890,914,771,178,22,5
E02000425,1455,717,588,127,15,8
E02000426,2700,1444,1019,193,38,6
E02000427,1624,776,669,150,27,2
E02000428,2211,985,936,238,41,11
E02000429,1686,900,625,131,19,11
E02000430,3167,1659,1220,238,38,12
E02000431,1802,962,677,140,20,3
E02000432,1235,603,458,147,24,3
E02000433,4418,2260,1744,348,58,8
E02000434,2824,1363,1161,241,49,10
E02000435,1481,676,657,120,23,5
E02000436,1327,610,582,116,16,3
E02000437,1970,885,845,205,31,4
E02000438,2501,1233,1029,201,33,5
E02000439,2597,1236,1100,210,38,13
E02000440,1745,773,790,157,23,2
E02000441,1260,560,558,117,22,3
E02000442,1930,855,854,197,14,10
E02000443,2630,1237,1113,254,19,7
E02000444,1479,662,634,162,11,10
E02000445,3456,1549,1563,301,38,5
E02000447,1261,584,536,115,20,6
E02000448,2970,1439,1268,229,33,1
E02000449,1440,595,663,151,24,7
E02000451,1313,611,569,108,23,2
E02000452,6005,2785,2570,552,86,12
E02000453,1963,938,811,184,24,6
E02000454,1197,603,473,106,13,2
E02000455,8448,4169,3509,649,103,18
E02000456,1074,477,471,110,15,1
E02000457,2963,1359,1292,275,29,8
E02000459,3114,1556,1282,229,38,9
E02000460,1037,494,434,92,13,4
E02000461,3339,1732,1302,257,41,7
E02000462,1418,640,617,135,21,5
E02000463,1122,472,512,116,18,4
E02000464,1073,427,507,116,19,4
E02000465,1433,640,623,139,25,6
E02000466,1730,746,777,175,29,3
E02000467,2377,997,1094,236,42,8
E02000468,1691,714,763,190,20,4
E02000469,1407,628,602,154,17,6
E02000470,6153,2864,2632,560,86,11
E02000471,1253,610,507,117,18,1
E02000472,1921,862,841,195,18,5
E02000473,2634,1213,1178,203,33,7
E02000474,1890,858,835,168,22,7
E02000475,2240,1093,933,186,24,4
E02000476,14394,6915,6034,1242,173,30
E02000477,1557,748,668,122,17,2
E02000478,1099,535,448,103,12,1
E02000479,4844,2310,1991,468,57,18
E02000480,8683,4226,3544,799,98,16
E02000481,1538,740,615,151,27,5
E02000482,1637,783,670,156,26,2
E02000483,3976,1861,1692,363,56,4
E02000484,1693,822,685,164,19,3
E02000485,3142,1566,1290,246,34,6
E02000486,1668,822,684,140,20,2
E02000487,1744,807,739,166,30,2
E02000488,1906,866,828,187,20,5
E02000489,1256,561,562,111,18,4
E02000490,1296,607,551,111,21,6
E02000491,3583,1572,1625,322,57,7
E02000492,3410,1472,1531,345,54,8
E02000493,1498,587,708,173,26,4
E02000494,2919,1476,1210,199,32,2
E02000495,5144,2533,2138,415,49,9
E02000496,4326,2287,1652,327,46,14
E02000497,1962,1002,791,151,17,1
E02000498,1562,748,644,149,19,2
E02000499,2003,934,855,183,26,5
E02000500,3543,1749,1458,297,33,6
E02000501,1827,851,796,152,24,4
E02000502,1896,903,818,154,15,6
E02000503,1402,682,597,109,11,3
E02000504,1794,897,721,160,15,1
E02000506,2407,1216,979,181,25,6
E02000507,2232,1009,954,223,37,9
E02000508,13602,7113,5340,982,142,25
E02000509,13056,6905,5088,902,141,20
E02000510,5219,2612,2079,453,64,11
E02000511,2927,1505,1168,219,29,6
E02000512,1264,580,547,109,24,4
E02000513,1659,719,749,164,24,3
E02000514,1661,737,717,179,23,5
E02000515,3974,1948,1612,347,59,8
E02000516,1046,495,429,105,14,3
E02000517,1492,715,610,136,26,5
E02000518,5562,2753,2237,482,79,11
E02000519,3368,1533,1459,306,57,13
E02000520,12505,6394,4943,1000,134,34
E02000521,2019,900,888,193,30,8
E02000522,1853,856,788,171,30,8
E02000523,3759,1827,1579,308,33,12
E02000524,46243,22984,19033,3655,470,101
E02000525,4705,2229,2005,412,50,9
E02000526,5175,2938,1869,298,58,12
E02000528,6364,3334,2542,404,73,11
E02000529,1435,614,645,147,25,4
E02000530,6452,2955,2808,599,74,16
E02000531,8922,4951,3295,560,99,17
E02000532,3100,1782,1087,194,28,9
E02000533,1829,1024,662,124,18,1
E02000534,10186,5645,3839,591,90,21
E02000535,1212,542,519,134,16,1
E02000536,3591,1648,1531,349,51,12
E02000537,1626,758,719,131,14,4
E02000538,5483,2543,2338,518,73,11
E02000539,5771,2916,2280,499,61,15
E02000540,3939,1817,1706,347,62,7
E02000541,2135,1009,916,175,31,4
E02000542,3700,1827,1509,319,33,12
E02000543,6885,3418,2825,532,85,25
E02000544,1370,613,619,116,20,2
E02000545,2874,1472,1158,216,26,2
E02000546,2995,1248,1359,329,50,9
E02000547,7542,3286,3373,768,105,10
E02000548,6416,3519,2433,400,48,16
E02000549,3179,1489,1370,271,43,6
E02000550,2326,1077,995,208,38,8
E02000551,4237,1965,1821,379,65,7
E02000552,4954,2208,2217,462,58,9
E02000553,974,430,437,91,11,5
E02000554,1768,824,701,199,34,10
E02000555,2278,1134,879,219,34,12
E02000556,2883,1354,1168,297,53,11
E02000557,6174,3128,2306,620,88,32
E02000558,2408,1105,1014,239,40,10
E02000559,10488,5077,4229,1015,141,26
E02000560,3741,1773,1499,387,64,18
E02000561,1827,872,758,162,26,9
E02000562,1926,1024,720,157,19,6
E02000563,2393,1044,991,273,73,12
E02000564,4122,2029,1645,366,69,13
E02000565,1758,881,668,168,33,8
E02000566,4842,2399,1900,444,76,23
E02000567,1975,1013,761,170,22,9
E02000568,6422,3064,2600,603,129,26
E02000569,3996,2015,1548,372,51,10
E02000570,2503,1377,894,180,39,13
E02000571,2441,1273,934,191,36,7
E02000572,3092,1544,1210,276,51,11
E02000573,11341,6327,4133,736,111,34
E02000574,14582,8540,5021,864,122,35
E02000575,37979,22617,12987,2003,279,93
E02000576,36220,21390,12597,1912,267,54
E02000577,4541,2259,1764,432,67,19
E02000578,2861,1503,1038,257,51,12
E02000579,2989,1579,1106,244,47,13
E02000580,3923,2141,1439,271,58,14
E02000581,3743,2132,1341,225,39,6
E02000582,4174,2268,1545,299,56,6
E02000583,3033,1766,1032,188,36,11
E02000584,8092,4534,2927,541,71,19
E02000585,3180,1825,1095,212,40,8
E02000586,9960,5748,3503,606,73,30
E02000587,4510,2583,1590,286,43,8
E02000588,18774,10819,6642,1098,170,45
E02000589,4504,2380,1736,324,57,7
E02000590,6259,3549,2242,401,58,9
E02000591,2242,1107,900,182,43,10
E02000592,8075,4487,2983,512,71,22
E02000593,2212,1272,757,145,27,11
E02000594,5499,3172,1923,319,72,13
E02000595,8384,5062,2707,505,90,20
E02000596,6363,3761,2130,401,60,11
E02000597,3228,1868,1088,231,32,9
E02000598,1690,918,630,126,12,4
E02000599,2830,1483,1104,209,28,6
E02000600,4799,2670,1737,337,49,6
E02000601,3158,1680,1229,221,23,5
E02000602,5281,2793,2022,396,59,11
E02000603,1696,784,714,169,24,5
E02000604,5250,2716,2048,434,42,10
E02000605,2152,1127,824,174,24,3
E02000606,18275,9859,7005,1238,151,22
E02000607,1376,744,507,107,13,5
E02000608,3460,1842,1340,238,38,2
E02000609,1431,696,582,130,20,3
E02000610,2775,1421,1081,238,27,8
E02000611,1231,618,508,92,11,2
E02000612,1612,843,612,146,9,2
E02000613,1844,919,733,162,24,6
E02000614,5378,2556,2273,482,59,8
E02000615,2563,1273,1046,213,28,3
E02000616,1814,853,814,132,11,4
E02000617,3835,2000,1503,289,33,10
E02000619,3029,1629,1100,240,46,14
E02000620,8479,4561,3216,567,106,29
E02000621,7785,3981,3032,666,86,20
E02000622,3329,1767,1215,289,42,16
E02000623,1320,638,529,130,20,3
E02000624,1373,676,524,137,27,9
E02000625,2621,1289,1033,241,43,15
E02000626,1670,799,656,177,30,8
E02000627,2282,1116,891,233,36,6
E02000628,5258,2494,2158,524,64,18
E02000629,2870,1557,1055,208,39,11
E02000630,3520,1981,1243,250,35,11
E02000631,10550,5925,3722,751,117,35
E02000632,2145,1136,811,171,20,7
E02000633,4313,2079,1683,462,69,20
E02000634,2791,1457,1058,232,38,6
E02000635,2270,1205,840,188,30,7
E02000636,2490,1275,974,207,26,8
E02000637,1880,949,716,172,33,10
E02000638,2745,1296,1108,278,52,11
E02000639,1116,549,454,97,11,5
E02000640,1833,977,678,136,36,6
E02000641,1350,644,536,142,19,9
E02000642,1907,938,759,171,33,6
E02000643,1830,879,736,178,29,8
E02000644,1713,861,667,157,22,6
E02000645,3557,1761,1395,350,41,10
E02000646,3224,1582,1297,278,60,7
E02000647,1591,800,642,120,23,6
E02000648,1415,656,612,121,21,5
E02000649,3479,1679,1439,318,29,14
E02000650,1503,721,609,140,28,5
E02000651,1780,881,698,172,26,3
E02000652,1214,546,533,120,10,5
E02000653,1467,731,574,137,23,2
E02000654,2327,1160,892,229,39,7
E02000655,2728,1324,1085,268,43,8
E02000657,3575,1742,1442,332,50,9
E02000658,1915,942,746,191,27,9
E02000659,3171,1650,1213,259,39,10
E02000660,2062,1003,837,187,28,7
E02000661,2678,1355,1054,223,32,14
E02000662,1967,996,771,164,33,3
E02000663,1291,619,527,130,12,3
E02000664,8896,4461,3471,806,135,23
E02000665,1773,835,713,183,35,7
E02000666,1346,656,541,118,23,8
E02000667,1257,591,538,109,13,6
E02000668,1934,852,865,177,31,9
E02000669,1872,884,792,161,28,7
E02000670,1292,570,547,147,25,3
E02000671,3026,1536,1158,277,45,10
E02000672,6364,2955,2649,641,87,32
E02000673,2196,1097,850,200,38,11
E02000674,1232,563,513,135,18,3
E02000675,1553,700,653,171,24,5
E02000676,1254,610,517,101,18,8
E02000677,2349,1071,1002,238,25,13
E02000678,792,348,335,89,16,4
E02000679,1675,796,678,162,28,11
E02000680,1579,757,671,123,20,8
E02000681,1894,834,807,223,26,4
E02000682,1595,764,637,169,19,6
E02000683,1038,435,463,114,20,6
E02000685,1487,690,626,141,26,4
E02000686,1719,785,730,172,21,11
E02000687,1937,943,776,181,28,9
E02000689,4692,2285,1933,401,60,13
E02000690,2903,1721,988,180,12,2
E02000691,4640,2460,1797,329,46,8
E02000692,7993,4624,2837,462,52,18
E02000693,3205,1559,1341,263,38,4
E02000694,2868,1474,1106,250,30,8
E02000695,1687,739,750,164,29,5
E02000696,1889,829,852,183,22,3
E02000697,7146,3846,2678,528,80,14
E02000698,1968,1127,691,119,28,3
E02000699,1887,984,718,156,26,3
E02000700,3590,1690,1508,330,53,9
E02000701,1814,768,821,188,31,6
E02000702,1027,455,447,108,14,3
E02000703,1459,704,614,118,18,5
E02000704,3726,1837,1551,286,46,6
E02000705,1447,645,627,144,28,3
E02000706,1979,895,860,193,25,6
E02000707,1082,485,458,120,15,4
E02000708,2986,1576,1139,230,33,8
E02000709,1082,514,449,106,11,2
E02000710,5835,2694,2553,478,93,17
E02000711,4051,1763,1781,438,60,9
E02000712,2017,857,941,184,26,9
E02000713,2250,983,1020,209,32,6
E02000714,1567,702,686,136,27,16
E02000715,1270,551,543,150,20,6
E02000716,1247,512,561,136,31,7
E02000717,1827,859,752,183,31,2
E02000718,1053,487,429,110,19,8
E02000719,1861,826,825,176,29,5
E02000720,1429,637,595,169,21,7
E02000721,3180,1555,1266,295,59,5
E02000722,2347,1136,995,176,38,2
E02000723,2528,1116,1105,250,44,13
E02000724,1436,650,628,128,25,5
E02000725,8839,4257,3652,747,141,42
E02000726,7071,3394,2917,626,110,24
E02000727,1901,910,762,186,36,7
E02000728,998,486,388,100,19,5
E02000729,1210,568,510,107,18,7
E02000730,2347,1107,970,233,26,11
E02000731,4038,1907,1695,371,53,12
E02000732,1848,898,727,187,30,6
E02000733,2374,1116,964,251,37,6
E02000734,1089,467,482,111,26,3
E02000735,1958,855,851,210,34,8
E02000736,2053,890,883,243,29,8
E02000737,2895,1281,1221,324,54,15
E02000738,1364,632,570,133,25,4
E02000739,1702,765,733,166,31,7
E02000740,2673,1112,1213,308,36,4
E02000741,5621,2785,2282,471,72,11
E02000742,1224,588,497,124,11,4
E02000743,2748,1188,1193,306,50,11
E02000744,1691,778,742,141,25,5
E02000745,1181,530,527,98,22,4
E02000746,7517,3526,3143,725,101,22
E02000747,5865,2651,2509,599,79,27
E02000748,5106,2397,2131,474,82,22
E02000749,2593,1211,1085,250,44,3
E02000750,6236,2989,2570,575,79,23
E02000751,3309,1736,1271,257,38,7
E02000752,3251,1466,1388,335,41,21
E02000753,690,302,315,56,14,3
E02000754,1134,546,462,113,13,0
E02000755,1403,658,595,128,18,4
E02000756,4030,1861,1734,359,57,19
E02000757,4025,2023,1646,314,36,6
E02000758,1146,546,474,107,16,3
E02000759,2797,1373,1155,231,31,7
E02000760,1574,723,681,143,26,1
E02000762,978,439,423,102,9,5
E02000763,2025,907,848,232,32,6
E02000764,3631,1725,1544,316,41,5
E02000765,1471,626,673,147,17,8
E02000767,2568,1179,1097,251,34,7
E02000768,963,478,393,71,17,4
E02000769,2773,1349,1155,241,22,6
E02000770,1439,645,618,150,26,0
E02000772,5243,2468,2148,546,68,13
E02000773,2308,955,1054,267,24,8
E02000774,1345,630,570,117,23,5
E02000776,1935,836,840,217,29,13
E02000777,878,395,378,93,11,1
E02000779,3073,1431,1291,292,51,8
E02000780,8318,3857,3505,814,117,25
E02000781,2500,1064,1118,262,45,11
E02000782,2957,1287,1271,333,56,10
E02000783,1009,448,429,113,15,4
E02000784,3114,1767,1113,202,27,5
E02000785,4679,2637,1694,293,45,10
E02000786,3787,2160,1332,243,39,13
E02000787,3706,1966,1400,282,51,7
E02000788,3034,1659,1114,230,20,11
E02000789,2321,1330,837,127,23,4
E02000790,2069,1155,758,137,14,5
E02000791,9243,5363,3295,501,70,14
E02000792,2036,1114,765,140,17,0
E02000793,1906,928,761,186,28,3
E02000794,2835,1492,1082,223,34,4
E02000795,2038,1127,762,123,22,4
E02000796,1842,882,769,163,21,7
E02000797,7572,4041,2886,544,75,26
E02000798,2507,1331,943,195,32,6
E02000799,2306,1251,863,165,23,4
E02000800,851,420,343,74,12,2
E02000801,4086,2207,1587,258,28,6
E02000802,2612,1401,1017,170,22,2
E02000803,2520,1241,996,239,33,11
E02000804,5790,3084,2264,368,57,17
E02000805,3185,1777,1179,194,33,2
E02000806,4348,2300,1718,275,42,13
E02000807,1786,971,667,128,14,6
E02000808,55705,32017,19969,3207,417,95
E02000809,34969,21162,11713,1776,248,70
E02000810,2694,1354,1019,270,40,11
E02000812,6676,3477,2590,489,98,22
E02000813,2963,1530,1140,237,49,7
E02000814,2308,1122,924,213,38,11
E02000815,3742,1931,1448,305,47,11
E02000816,3000,1411,1241,291,49,8
E02000817,2262,1026,985,210,35,6
E02000818,2379,1153,948,220,44,14
E02000819,2320,1105,914,247,48,6
E02000820,2735,1446,1017,233,28,11
E02000821,2342,1191,903,203,35,10
E02000822,1649,768,714,130,31,6
E02000823,2091,971,849,228,37,6
E02000824,3597,1700,1443,378,60,16
E02000825,1620,769,629,198,17,7
E02000826,2313,1119,909,222,45,18
E02000827,4036,1941,1621,390,65,19
E02000828,2829,1361,1099,316,43,10
E02000829,1858,908,727,183,28,12
E02000830,5180,2811,1899,401,64,5
E02000831,2887,1441,1125,278,39,4
E02000832,1888,912,712,218,35,11
E02000833,1582,784,623,151,18,6
E02000834,2430,1261,917,210,37,5
E02000835,1157,565,454,120,14,4
E02000836,2481,1292,909,225,45,10
E02000837,2663,1420,1005,195,35,8
E02000838,1660,837,636,161,21,5
E02000839,2386,1269,896,185,27,9
E02000840,1304,613,518,144,24,5
E02000841,4901,2351,2040,433,66,11
E02000842,2873,1368,1206,259,32,8
E02000843,2643,1191,1157,263,27,5
E02000844,1676,740,750,159,21,6
E02000845,2169,1100,881,168,19,1
E02000846,1540,718,642,152,23,5
E02000847,2609,1273,1072,239,23,2
E02000848,2449,1177,1032,202,33,5
E02000849,1593,740,677,156,20,0
E02000850,7335,3254,3282,669,104,26
E02000851,11488,5612,4714,971,159,32
E02000852,1948,962,780,186,17,3
E02000853,1694,797,700,174,21,2
E02000854,2570,1246,1083,199,36,6
E02000855,2912,1457,1217,210,25,3
E02000856,3883,1859,1622,352,36,14
E02000857,2502,1207,1050,213,25,7
E02000858,1877,881,790,180,22,4
E02000859,2019,937,843,214,20,5
E02000860,3764,1937,1524,259,37,7
E02000861,3204,1802,1173,200,21,8
E02000863,1617,766,694,131,23,3
E02000864,2510,1204,1013,237,44,12
E02000865,2974,1473,1153,297,40,11
E02000866,2113,1028,858,191,30,6
E02000867,3520,1619,1477,353,55,16
E02000868,2517,1300,929,230,43,15
E02000869,1828,945,685,160,28,10
E02000870,2395,1184,953,207,43,8
E02000871,2301,1105,910,235,41,10
E02000872,2643,1331,1013,244,48,7
E02000873,5415,2844,2061,435,58,17
E02000874,1306,589,519,152,35,11
E02000875,2964,1320,1251,323,60,10
E02000876,3304,1580,1330,333,51,10
E02000877,2702,1314,1068,279,30,11
E02000878,23569,14095,8020,1230,176,48
E02000879,1614,718,692,165,35,4
E02000880,3700,1762,1521,349,56,12
E02000881,1549,707,650,156,29,7
E02000882,1921,878,797,205,29,12
E02000883,1723,740,733,210,36,4
E02000884,14738,7730,5706,1087,169,46
E02000885,2027,971,825,190,33,8
E02000886,1629,802,654,137,25,11
