GeographyCode,WP7701EW0001,WP7701EW0002,WP7701EW0003,WP7701EW0004,WP7701EW0005,WP7701EW0006,WP7701EW0007,WP7701EW0008,WP7701EW0009,WP7701EW0010,WP7701EW0011,WP7701EW0012,WP7701EW0013,WP7701EW0014,WP7701EW0015,WP7701EW0016,WP7701EW0017,WP7701EW0018,WP7701EW0019,WP7701EW0020,WP7701EW0021,WP7701EW0022,WP7701EW0023,WP7701EW0024,WP7701EW0025,WP7701EW0026,WP7701EW0027,WP7701EW0028,WP7701EW0029,WP7701EW0030,WP7701EW0031,WP7701EW0032,WP7701EW0033,WP7701EW0034,WP7701EW0035,WP7701EW0036,WP7701EW0037,WP7701EW0038,WP7701EW0039,WP7701EW0040,WP7701EW0041,WP7701EW0042,WP7701EW0043,WP7701EW0044,WP7701EW0045,WP7701EW0046,WP7701EW0047,WP7701EW0048,WP7701EW0049,WP7701EW0050,WP7701EW0051,WP7701EW0052,WP7701EW0053,WP7701EW0054,WP7701EW0055,WP7701EW0056,WP7701EW0057,WP7701EW0058,WP7701EW0059,WP7701EW0060,WP7701EW0061,WP7701EW0062,WP7701EW0063,WP7701EW0064,WP7701EW0065,WP7701EW0066,WP7701EW0067,WP7701EW0068,WP7701EW0069,WP7701EW0070,WP7701EW0071,WP7701EW0072,WP7701EW0073,WP7701EW0074,WP7701EW0075,WP7701EW0076,WP7701EW0077
E06000052,235859,46603,29820,29287,38072,13236,5287,4479,7207,38596,23272,38596,0,0,0,0,0,0,0,0,38596,0,7469,604,1478,1276,1745,499,241,239,832,0,555,140840,20078,21812,24183,32245,11294,4372,3395,4389,0,19072,3517,1246,1003,430,282,100,35,43,177,0,201,28637,21423,1954,718,1051,530,305,421,1239,0,996,16800,3252,3573,2680,2749,813,334,381,570,0,2448
E06000053,1299,565,73,20,0,0,0,14,103,428,96,428,0,0,0,0,0,0,0,0,428,0,7,5,0,0,0,0,0,0,2,0,0,219,106,25,2,0,0,0,1,33,0,52,189,143,20,2,0,0,0,4,8,0,12,366,270,11,9,0,0,0,8,52,0,16,90,41,17,7,0,0,0,1,8,0,16
E06000054,222448,46537,25637,29907,33198,13233,8462,5532,9117,32701,18124,32701,0,0,0,0,0,0,0,0,32701,0,8474,1121,1544,1495,1550,594,536,280,671,0,683,132783,18777,18233,24266,28220,11300,6765,4470,5868,0,14884,6576,3422,1386,672,363,107,120,95,209,0,202,27437,20272,1891,776,889,441,425,385,1690,0,668,14477,2945,2583,2698,2176,791,616,302,679,0,1687
E06000055,74527,13889,17261,8960,10199,5730,1678,1308,1879,7921,5702,7921,0,0,0,0,0,0,0,0,7921,0,4086,527,1453,427,506,364,73,67,219,0,450,47119,5934,11658,7338,8865,4921,1472,1148,1438,0,4345,2928,1144,1257,260,80,40,16,10,24,0,97,7277,5349,1116,178,170,104,34,27,85,0,214,5196,935,1777,757,578,301,83,56,113,0,596
E06000056,98170,17948,11523,13723,15816,5233,2229,1974,3355,14781,11588,14781,0,0,0,0,0,0,0,0,14781,0,3984,338,698,933,701,152,62,147,232,0,721,61121,8357,8421,10884,13286,4517,1975,1682,2559,0,9440,1974,966,458,202,158,28,13,7,53,0,89,9493,7165,767,392,364,145,65,40,304,0,251,6817,1122,1179,1312,1307,391,114,98,207,0,1087
E07000004,75310,14036,10186,8169,11466,5888,2008,1521,2193,12152,7691,12152,0,0,0,0,0,0,0,0,12152,0,3324,530,694,461,463,290,78,136,198,0,474,45640,6060,7219,6595,9912,5005,1795,1273,1569,0,6212,1467,700,386,133,96,56,5,6,29,0,56,7876,5768,782,284,274,197,46,49,255,0,221,4851,978,1105,696,721,340,84,57,142,0,728
E07000005,35476,4933,3645,5122,6101,2296,986,569,609,7188,4027,7188,0,0,0,0,0,0,0,0,7188,0,1931,162,186,286,347,233,160,78,41,0,438,21421,2353,2727,4322,5294,1923,771,456,503,0,3072,353,128,89,37,46,7,3,1,4,0,38,2665,2016,234,122,106,28,13,11,38,0,97,1918,274,409,355,308,105,39,23,23,0,382
E07000006,33210,3277,4172,6282,5611,2620,1265,769,1292,5211,2711,5211,0,0,0,0,0,0,0,0,5211,0,2494,103,307,544,447,342,217,127,111,0,296,21286,1620,3070,4998,4775,2157,972,601,998,0,2095,447,134,126,93,43,16,5,1,5,0,24,1865,1217,217,141,82,21,14,15,99,0,59,1907,203,452,506,264,84,57,25,79,0,237
E07000007,80986,12818,12090,12273,10478,5851,2639,2431,3257,11425,7724,11425,0,0,0,0,0,0,0,0,11425,0,4825,550,1194,846,641,350,133,380,171,0,560,51715,5740,8644,10084,9005,5182,2355,1900,2614,0,6191,1132,478,255,150,71,13,11,13,86,0,55,7143,5202,818,291,204,64,39,62,233,0,230,4746,848,1179,902,557,242,101,76,153,0,688
E07000008,94190,15506,21719,11194,13940,11588,3286,3573,3804,6417,3163,6417,0,0,0,0,0,0,0,0,6417,0,11321,450,2615,1633,1734,2302,578,574,1056,0,379,43876,2460,6643,6748,10774,8372,2496,2608,2161,0,1614,18938,6212,9478,1893,390,90,13,93,189,0,580,8771,5951,1855,110,128,125,26,105,237,0,234,4867,433,1128,810,914,699,173,193,161,0,356
E07000009,31112,4725,3077,4951,4438,2235,902,750,774,5702,3558,5702,0,0,0,0,0,0,0,0,5702,0,740,51,48,168,85,119,29,35,71,0,134,19236,2049,2349,4127,3845,1883,778,626,602,0,2977,1125,647,187,95,62,43,14,9,15,0,53,2290,1737,127,99,108,56,26,20,39,0,78,2019,241,366,462,338,134,55,60,47,0,316
E07000010,38156,9054,5077,4145,5593,3339,970,612,596,4683,4087,4683,0,0,0,0,0,0,0,0,4683,0,775,102,70,77,139,121,17,20,40,0,189,24190,4448,3715,3522,4811,2700,850,508,462,0,3174,1929,1184,448,79,64,56,16,13,9,0,60,3452,2623,277,71,128,108,23,29,37,0,156,3127,697,567,396,451,354,64,42,48,0,508
E07000011,77355,14024,8599,9088,13708,7366,3201,2299,2605,10153,6312,10153,0,0,0,0,0,0,0,0,10153,0,2150,224,293,295,431,193,90,85,190,0,349,50066,6088,6127,7486,11897,6461,2836,2013,2075,0,5083,2957,1551,742,226,165,96,27,20,39,0,91,6867,5223,528,253,317,105,50,42,153,0,196,5162,938,909,828,898,511,198,139,148,0,593
E07000012,74393,7949,7310,9730,15814,7423,3353,3017,3911,10476,5410,10476,0,0,0,0,0,0,0,0,10476,0,2777,105,253,473,842,210,97,114,402,0,281,48062,2773,4873,7628,13276,6585,3017,2687,2858,0,4365,4492,1562,1347,723,456,83,18,25,101,0,177,4661,3207,299,199,275,109,40,58,340,0,134,3925,302,538,707,965,436,181,133,210,0,453
E07000026,40513,9290,5385,5467,6778,2397,776,743,908,6025,2744,6025,0,0,0,0,0,0,0,0,6025,0,1548,194,359,299,340,115,27,45,78,0,91,23530,3797,3869,4377,5618,1908,648,585,580,0,2148,676,357,137,49,53,14,14,8,25,0,19,5403,4203,336,165,205,165,45,47,133,0,104,3331,739,684,577,562,195,42,58,92,0,382
E07000027,31302,11118,8903,3483,2074,402,444,271,929,2009,1669,2009,0,0,0,0,0,0,0,0,2009,0,1845,500,645,251,191,40,23,23,76,0,96,17293,4667,5697,2650,1681,305,356,196,574,0,1167,1619,762,651,95,35,7,8,4,26,0,31,5209,4078,710,86,24,11,19,26,143,0,112,3327,1111,1200,401,143,39,38,22,110,0,263
E07000028,56652,13399,14412,6932,5607,2057,1205,1448,3044,5463,3085,5463,0,0,0,0,0,0,0,0,5463,0,4105,770,1893,371,307,135,61,142,300,0,126,33230,5328,9228,5627,4744,1716,1035,1122,2067,0,2363,1434,521,568,151,51,10,4,14,78,0,37,8262,5861,1407,180,119,56,28,68,371,0,172,4158,919,1316,603,386,140,77,102,228,0,387
E07000029,34640,5209,4924,4982,8116,3626,1414,784,1130,2782,1673,2782,0,0,0,0,0,0,0,0,2782,0,2124,182,423,357,366,277,299,61,72,0,87,22465,2388,3476,3743,6397,2797,952,555,878,0,1279,553,79,147,120,137,22,7,7,25,0,9,2809,2072,236,118,101,31,22,80,68,0,81,3907,488,642,644,1115,499,134,81,87,0,217
E07000030,28783,5518,2018,2858,3685,2336,1438,1264,1630,5771,2265,5771,0,0,0,0,0,0,0,0,5771,0,1275,47,43,185,170,199,134,242,207,0,48,15835,2189,1610,2288,2975,1850,1137,847,1085,0,1854,356,147,54,43,27,14,6,14,36,0,15,3770,2820,117,114,221,96,86,66,155,0,95,1776,315,194,228,292,177,75,95,147,0,253
E07000031,52022,11600,5712,5287,7992,3864,1787,771,1856,9125,4028,9125,0,0,0,0,0,0,0,0,9125,0,1610,174,193,206,456,164,95,41,168,0,113,28447,4252,3944,4197,6485,3069,1424,566,1205,0,3305,1339,498,397,159,131,56,16,11,26,0,45,7937,5986,577,237,314,223,91,77,262,0,170,3564,690,601,488,606,352,161,76,195,0,395
E07000032,55025,9849,10653,10298,9106,2667,677,704,1195,5697,4179,5697,0,0,0,0,0,0,0,0,5697,0,2596,250,796,627,429,103,10,27,212,0,142,36383,4713,7793,8294,7756,2310,622,622,830,0,3443,754,221,236,131,100,21,6,3,11,0,25,5253,3919,541,285,197,65,13,17,75,0,141,4342,746,1287,961,624,168,26,35,67,0,428
E07000033,29342,5043,4156,5821,5456,1711,517,427,938,2855,2418,2855,0,0,0,0,0,0,0,0,2855,0,1259,132,315,315,211,89,18,13,89,0,77,19456,2410,2945,4553,4630,1408,446,369,716,0,1979,354,97,108,57,38,11,8,4,24,0,7,2710,2001,210,155,147,38,9,19,52,0,79,2708,403,578,741,430,165,36,22,57,0,276
E07000034,51786,9599,13489,9411,7654,1663,1124,739,939,3755,3413,3755,0,0,0,0,0,0,0,0,3755,0,4934,646,1972,1221,546,78,112,73,106,0,180,33328,4383,9057,7158,6436,1489,893,568,660,0,2684,556,163,215,76,40,5,11,5,18,0,23,5013,3561,804,205,139,19,43,44,71,0,127,4200,846,1441,751,493,72,65,49,84,0,399
E07000035,36196,5587,3472,4377,8403,3338,939,469,524,6390,2697,6390,0,0,0,0,0,0,0,0,6390,0,1263,89,176,198,459,147,35,21,52,0,86,22185,2433,2611,3606,6940,2778,795,380,371,0,2271,353,120,69,47,61,20,7,7,8,0,14,3605,2564,213,142,277,179,46,34,63,0,87,2400,381,403,384,666,214,56,27,30,0,239
E07000036,42970,9927,8452,7176,6152,1332,489,496,619,4621,3706,4621,0,0,0,0,0,0,0,0,4621,0,2575,487,821,564,399,46,20,28,46,0,164,26354,4440,5772,5579,4994,1193,436,418,503,0,3019,1515,637,517,185,106,2,2,6,6,0,54,4802,3699,517,230,185,23,7,13,27,0,101,3103,664,825,618,468,68,24,31,37,0,368
E07000037,35791,9761,4917,4498,3931,1764,887,612,431,5494,3496,5494,0,0,0,0,0,0,0,0,5494,0,1645,294,390,305,228,120,72,32,54,0,150,20157,4217,3442,3624,3186,1400,687,472,291,0,2838,490,188,153,58,40,17,5,6,5,0,18,5646,4456,403,158,195,120,55,39,54,0,166,2359,606,529,353,282,107,68,63,27,0,324
E07000038,31416,5289,4796,6407,4444,957,406,333,415,4680,3689,4680,0,0,0,0,0,0,0,0,4680,0,1799,266,423,604,285,31,12,15,28,0,135,19762,2724,3516,4998,3660,815,352,282,335,0,3080,274,79,76,65,25,8,6,0,4,0,11,2462,1841,200,136,141,24,14,17,19,0,70,2439,379,581,604,333,79,22,19,29,0,393
E07000039,33980,5960,4808,5300,5257,1767,1167,907,589,5083,3142,5083,0,0,0,0,0,0,0,0,5083,0,839,120,207,169,129,29,29,28,42,0,86,22257,3154,3629,4356,4489,1607,1033,790,477,0,2722,610,215,170,117,56,12,5,13,7,0,15,2661,2043,219,110,125,18,25,18,37,0,66,2530,428,583,548,458,101,75,58,26,0,253
E07000040,53997,10724,5900,7270,7406,2969,1084,897,2408,10081,5258,10081,0,0,0,0,0,0,0,0,10081,0,1982,275,378,467,306,107,28,25,201,0,195,30076,4114,4039,5664,6177,2526,937,776,1502,0,4341,1183,469,325,190,66,30,8,5,26,0,64,6897,5062,485,252,289,111,38,39,426,0,195,3778,804,673,697,568,195,73,52,253,0,463
E07000041,83220,17481,18890,5828,15356,8216,3002,3227,2510,4825,3885,4825,0,0,0,0,0,0,0,0,4825,0,9147,1160,3314,710,1949,803,328,300,291,0,292,46860,4640,9947,4224,11789,6663,2421,2597,1871,0,2708,3927,1291,1796,341,228,50,14,48,64,0,95,12607,9433,2098,107,178,111,55,85,179,0,361,5854,957,1735,446,1212,589,184,197,105,0,429
E07000042,30331,6755,2449,3643,3758,1750,600,580,581,6773,3442,6773,0,0,0,0,0,0,0,0,6773,0,680,66,90,134,157,61,13,16,61,0,82,16526,2839,1789,2954,3098,1487,536,494,418,0,2911,599,359,92,56,40,15,3,4,8,0,22,3894,3116,150,137,201,63,17,28,60,0,122,1859,375,328,362,262,124,31,38,34,0,305
E07000043,47704,11202,6211,5719,8666,1779,536,635,1527,7582,3847,7582,0,0,0,0,0,0,0,0,7582,0,1842,193,415,391,551,58,14,20,96,0,104,26154,3829,4294,4470,6950,1512,461,522,995,0,3121,1542,729,424,182,102,10,8,10,35,0,42,7411,5766,452,201,369,91,32,41,285,0,174,3173,685,626,475,694,108,21,42,116,0,406
E07000044,43382,7068,3963,8344,7664,1764,1076,428,1315,7824,3936,7824,0,0,0,0,0,0,0,0,7824,0,1571,125,124,554,405,55,55,15,93,0,145,24968,2586,3003,6609,6223,1422,844,366,753,0,3162,601,165,142,140,66,16,9,1,30,0,32,5102,3704,224,185,315,127,75,17,279,0,176,3316,488,470,856,655,144,93,29,160,0,421
E07000045,50050,9475,6564,8801,6852,1992,952,775,1039,8611,4989,8611,0,0,0,0,0,0,0,0,8611,0,1839,196,403,482,343,86,20,58,95,0,156,29414,3945,4806,6997,5641,1681,828,612,728,0,4176,778,269,209,149,62,16,4,7,24,0,38,5796,4421,414,295,259,63,18,42,104,0,180,3612,644,732,878,547,146,82,56,88,0,439
E07000046,24610,5197,3202,2241,3175,1000,270,199,587,5830,2909,5830,0,0,0,0,0,0,0,0,5830,0,647,71,219,73,110,30,8,7,73,0,56,12944,2039,2299,1878,2702,824,223,156,362,0,2461,310,149,79,25,17,7,3,3,9,0,18,3263,2595,219,70,104,66,20,19,86,0,84,1616,343,386,195,242,73,16,14,57,0,290
E07000047,21560,4258,1357,2891,2856,1202,604,449,378,5245,2320,5245,0,0,0,0,0,0,0,0,5245,0,431,25,29,136,102,34,10,8,22,0,65,11626,1649,1065,2354,2443,1006,529,371,291,0,1918,238,116,32,36,17,8,8,6,4,0,11,2746,2229,73,74,92,73,23,37,30,0,115,1274,239,158,291,202,81,34,27,31,0,211
E07000048,20702,3363,4216,4512,2606,492,395,322,394,2530,1872,2530,0,0,0,0,0,0,0,0,2530,0,853,89,324,242,76,4,15,18,25,0,60,13381,1529,2961,3653,2283,439,342,274,321,0,1579,1081,349,405,202,52,13,4,3,11,0,42,1513,1167,166,60,33,15,8,11,23,0,30,1344,229,360,355,162,21,26,16,14,0,161
E07000049,33977,4093,4466,7438,5544,805,633,521,963,5926,3588,5926,0,0,0,0,0,0,0,0,5926,0,599,22,81,147,113,6,9,11,144,0,66,22619,2240,3530,6428,4866,735,557,447,661,0,3155,923,283,258,205,106,6,6,7,16,0,36,1810,1288,142,118,73,21,21,12,78,0,57,2100,260,455,540,386,37,40,44,64,0,274
E07000050,30265,6813,2332,3431,4591,2118,1017,544,910,5280,3229,5280,0,0,0,0,0,0,0,0,5280,0,483,50,71,68,72,32,20,12,79,0,79,17754,2758,1830,2903,3860,1870,878,440,502,0,2713,625,383,80,46,55,8,6,12,14,0,21,4321,3269,130,121,295,90,42,32,220,0,122,1802,353,221,293,309,118,71,48,95,0,294
E07000051,20220,3631,1776,2509,4305,1532,429,266,743,3125,1904,3125,0,0,0,0,0,0,0,0,3125,0,501,38,47,91,137,60,12,8,58,0,50,12219,1422,1299,1994,3647,1267,348,204,433,0,1605,616,249,92,88,70,50,14,8,27,0,18,2320,1688,110,89,104,50,30,26,151,0,72,1439,234,228,247,347,105,25,20,74,0,159
E07000052,52101,11133,5522,7648,7946,3740,2027,994,1024,8174,3893,8174,0,0,0,0,0,0,0,0,8174,0,1605,85,178,371,495,148,79,53,82,0,114,30608,4323,4108,6178,6550,3126,1671,823,642,0,3187,1283,678,254,128,66,41,26,14,22,0,54,6915,5355,410,186,232,207,112,52,185,0,176,3516,692,572,785,603,218,139,52,93,0,362
E07000053,21283,5984,4722,2559,1020,311,350,291,644,2987,2415,2987,0,0,0,0,0,0,0,0,2987,0,1900,261,739,466,104,16,32,25,122,0,135,10378,2201,2774,1705,798,270,263,223,350,0,1794,708,271,274,74,18,2,6,8,14,0,41,3670,2871,390,76,35,8,28,17,111,0,134,1640,380,545,238,65,15,21,18,47,0,311
E07000061,43881,10850,13632,3290,3738,2302,900,286,567,4417,3899,4417,0,0,0,0,0,0,0,0,4417,0,4314,471,1764,425,525,493,179,29,126,0,302,24532,4454,8887,2489,2918,1592,656,241,337,0,2958,1308,532,619,55,25,19,6,1,10,0,41,6108,4685,990,46,45,68,20,8,64,0,182,3202,708,1372,275,225,130,39,7,30,0,416
E07000062,36828,9737,10839,3659,1532,1133,428,408,455,4386,4251,4386,0,0,0,0,0,0,0,0,4386,0,3257,572,1337,414,131,197,52,72,83,0,399,19862,3904,7035,2878,1290,839,329,293,280,0,3014,545,163,258,55,5,14,3,1,10,0,36,5732,4311,960,55,21,31,28,19,54,0,253,3046,787,1249,257,85,52,16,23,28,0,549
E07000063,40055,7464,3893,4387,8653,2836,1126,474,542,6310,4370,6310,0,0,0,0,0,0,0,0,6310,0,3769,292,523,580,1328,338,97,61,121,0,429,22617,2928,2670,3277,6560,2263,919,359,344,0,3297,776,325,122,87,112,36,17,8,15,0,54,4370,3529,196,149,166,62,29,24,34,0,181,2213,390,382,294,487,137,64,22,28,0,409
E07000064,32090,5792,3738,5172,4603,1150,388,313,405,6336,4193,6336,0,0,0,0,0,0,0,0,6336,0,1681,124,204,573,310,76,31,42,65,0,256,18175,2603,2721,3960,3761,938,307,232,260,0,3393,456,190,102,59,43,11,4,4,5,0,38,3350,2490,284,171,156,52,14,14,47,0,122,2092,385,427,409,333,73,32,21,28,0,384
E07000065,55601,8867,5086,7201,8611,3830,1269,556,886,11746,7549,11746,0,0,0,0,0,0,0,0,11746,0,1949,163,169,308,419,169,66,57,134,0,464,33363,4481,3943,6009,7335,3224,1052,459,567,0,6293,603,241,143,87,56,16,3,3,11,0,43,4663,3434,286,223,249,156,56,6,101,0,152,3277,548,545,574,552,265,92,31,73,0,597
E07000066,82802,12777,14315,13507,16324,5264,2214,1651,1895,6482,8373,6482,0,0,0,0,0,0,0,0,6482,0,7458,770,1482,1107,1376,647,337,213,180,0,1346,54213,5612,9377,10916,13731,4289,1724,1308,1538,0,5718,1481,426,609,199,123,20,6,13,16,0,69,6693,4813,1056,257,171,53,28,25,79,0,211,6475,1156,1791,1028,923,255,119,92,82,0,1029
E07000067,57625,11719,7046,6335,8828,3576,1582,1849,1034,8511,7145,8511,0,0,0,0,0,0,0,0,8511,0,2728,392,352,387,432,173,83,350,112,0,447,35044,5188,5013,5147,7504,3053,1345,1266,778,0,5750,1041,516,279,67,73,24,13,7,6,0,56,6280,4861,604,205,243,76,24,37,61,0,169,4021,762,798,529,576,250,117,189,77,0,723
E07000068,33868,4304,3574,5122,6870,3331,1370,880,982,4094,3341,4094,0,0,0,0,0,0,0,0,4094,0,3455,301,373,567,792,428,203,130,80,0,581,21470,1765,2512,4045,5576,2711,1081,710,766,0,2304,335,104,91,35,41,18,10,3,19,0,14,2543,1905,261,97,85,32,8,10,77,0,68,1971,229,337,378,376,142,68,27,40,0,374
E07000069,25388,5605,4642,3819,1643,587,267,284,214,3625,4702,3625,0,0,0,0,0,0,0,0,3625,0,2084,296,441,505,153,46,30,44,23,0,546,15045,2882,3411,2889,1332,483,213,193,152,0,3490,579,289,175,67,14,2,0,0,7,0,25,2263,1786,227,85,37,18,4,5,19,0,82,1792,352,388,273,107,38,20,42,13,0,559
E07000070,82621,14069,14051,7630,16242,7138,3715,2143,1556,8857,7220,8857,0,0,0,0,0,0,0,0,8857,0,7205,787,1619,632,1473,520,645,476,219,0,834,51062,5633,8957,6134,13392,6126,2821,1500,1120,0,5379,2456,1010,1018,146,108,40,13,16,23,0,82,8184,5916,1236,169,327,119,60,49,96,0,212,4857,723,1221,549,942,333,176,102,98,0,713
E07000071,83688,16078,17810,10206,11043,7388,1863,1030,2528,8617,7125,8617,0,0,0,0,0,0,0,0,8617,0,7212,847,2738,878,823,627,159,91,434,0,615,48960,5888,10717,7944,9116,6106,1574,856,1408,0,5351,3247,1373,1227,277,108,56,11,5,64,0,126,10132,7135,1469,260,292,151,40,39,466,0,280,5520,835,1659,847,704,448,79,39,156,0,753
E07000072,47610,6143,5503,8217,7475,2847,1535,1045,1062,7060,6723,7060,0,0,0,0,0,0,0,0,7060,0,5389,438,628,1090,1230,420,178,83,103,0,1219,28433,2838,4021,6338,5661,2227,1270,901,825,0,4352,442,99,107,90,58,25,8,8,9,0,38,3217,2423,250,147,150,55,16,12,68,0,96,3069,345,497,552,376,120,63,41,57,0,1018
E07000073,39814,7550,9870,3517,4541,3386,1911,1024,1545,2778,3692,2778,0,0,0,0,0,0,0,0,2778,0,3247,406,1081,211,347,370,202,97,131,0,402,25433,3173,6388,2919,3839,2789,1561,872,1250,0,2642,979,343,451,65,23,30,16,4,6,0,41,3967,2946,687,36,50,41,28,13,51,0,115,3410,682,1263,286,282,156,104,38,107,0,492
E07000074,23037,4533,1896,2955,3922,1295,363,418,401,4092,3162,4092,0,0,0,0,0,0,0,0,4092,0,805,110,83,115,151,36,14,65,27,0,204,14181,2165,1460,2498,3395,1138,323,303,322,0,2577,542,341,81,33,52,8,0,0,3,0,24,2056,1638,79,93,94,27,7,13,31,0,74,1361,279,193,216,230,86,19,37,18,0,283
E07000075,26660,4699,5303,4773,2133,760,361,320,293,4056,3962,4056,0,0,0,0,0,0,0,0,4056,0,2019,325,456,471,163,51,40,63,29,0,421,16289,2398,3896,3770,1764,650,296,230,212,0,3073,492,171,181,86,15,5,0,2,4,0,28,2026,1518,263,107,39,14,1,2,18,0,64,1778,287,507,339,152,40,24,23,30,0,376
E07000076,44323,10860,7215,5464,5691,1758,451,406,855,6231,5392,6231,0,0,0,0,0,0,0,0,6231,0,1715,215,372,270,301,79,24,23,131,0,300,26146,5067,5005,4397,4628,1488,388,322,571,0,4280,1647,898,437,125,94,17,3,3,17,0,53,5273,3964,504,217,232,51,18,30,76,0,181,3311,716,897,455,436,123,18,28,60,0,578
E07000077,40286,5025,3032,5674,6714,4248,1942,2029,1795,6217,3610,6217,0,0,0,0,0,0,0,0,6217,0,2397,92,174,630,351,245,188,312,155,0,250,25832,2096,2392,4416,5774,3716,1641,1536,1337,0,2924,496,219,75,55,43,29,12,21,18,0,24,3272,2385,128,169,165,67,21,52,184,0,101,2072,233,263,404,381,191,80,108,101,0,311
E07000078,63483,15673,14497,7396,7208,2934,1599,1493,2539,6074,4070,6074,0,0,0,0,0,0,0,0,6074,0,4585,467,1664,821,679,140,55,119,409,0,231,34692,4976,8434,5642,5862,2517,1409,1185,1608,0,3059,3762,1495,1685,253,101,22,9,16,67,0,114,10422,7998,1428,96,102,90,36,78,312,0,282,3948,737,1286,584,464,165,90,95,143,0,384
E07000079,43391,7093,3365,5001,7671,4344,1451,1102,1654,7995,3715,7995,0,0,0,0,0,0,0,0,7995,0,898,50,65,115,156,107,33,27,214,0,131,26252,2759,2567,4110,6737,3799,1220,908,1089,0,3063,898,429,150,77,57,62,23,18,35,0,47,4638,3424,228,165,171,140,93,78,199,0,140,2710,431,355,534,550,236,82,71,117,0,334
E07000080,30458,5545,3433,4772,4347,1374,645,463,688,5459,3732,5459,0,0,0,0,0,0,0,0,5459,0,597,59,96,113,132,31,12,15,77,0,62,18976,2849,2727,4063,3691,1157,535,375,413,0,3166,418,199,81,46,34,26,6,3,7,0,16,2860,2081,185,120,123,83,40,34,105,0,89,2148,357,344,430,367,77,52,36,86,0,399
E07000081,63844,12521,16297,8033,9716,3486,1467,1906,1876,4379,4163,4379,0,0,0,0,0,0,0,0,4379,0,5301,538,2288,816,873,218,51,83,221,0,213,40617,5297,10431,6291,7986,3001,1304,1662,1383,0,3262,2869,1101,1217,251,145,22,5,14,49,0,65,6559,4879,889,155,165,79,37,71,118,0,166,4119,706,1472,520,547,166,70,76,105,0,457
E07000082,50092,7994,7476,8290,7430,2520,1100,691,1555,8194,4842,8194,0,0,0,0,0,0,0,0,8194,0,1307,126,316,266,205,64,15,8,126,0,181,31584,3832,5665,6863,6317,2206,986,614,1103,0,3998,1144,358,337,203,100,27,9,7,40,0,63,4423,3157,428,213,228,67,22,13,158,0,137,3440,521,730,745,580,156,68,49,128,0,463
E07000083,46180,6523,6652,8649,7849,2798,1419,1662,2401,5205,3022,5205,0,0,0,0,0,0,0,0,5205,0,1847,124,454,521,231,49,15,37,318,0,98,30820,2917,4787,6926,6760,2505,1265,1431,1714,0,2515,1964,803,557,323,132,20,7,50,33,0,39,3490,2276,295,244,215,57,48,61,203,0,91,2854,403,559,635,511,167,84,83,133,0,279
E07000084,84821,14510,16963,9337,8325,7151,2966,4450,4372,10042,6705,10042,0,0,0,0,0,0,0,0,10042,0,6260,642,1936,699,593,598,222,404,706,0,460,53823,6557,11737,7606,6976,6103,2549,3764,3217,0,5314,1603,611,639,126,57,27,9,29,36,0,69,7829,5753,1029,172,201,117,44,68,209,0,236,5264,947,1622,734,498,306,142,185,204,0,626
E07000085,48214,8584,3902,5769,7680,3793,1754,950,1820,8475,5487,8475,0,0,0,0,0,0,0,0,8475,0,1898,123,114,215,460,312,72,85,267,0,250,28936,3839,2928,4767,6470,3126,1518,752,984,0,4552,972,454,191,102,49,38,17,6,47,0,68,4952,3690,261,164,194,81,28,30,332,0,172,2981,478,408,521,507,236,119,77,190,0,445
E07000086,64219,9794,11845,14888,8023,3328,1536,1502,1562,6198,5543,6198,0,0,0,0,0,0,0,0,6198,0,3101,212,696,1135,335,184,50,72,174,0,243,43570,4817,8684,11790,6959,2820,1356,1344,1256,0,4544,1926,553,672,450,123,36,21,8,20,0,43,4932,3546,629,321,119,64,32,24,45,0,152,4492,666,1164,1192,487,224,77,54,67,0,561
E07000087,51004,7417,9851,10964,8178,1342,537,969,1597,5596,4553,5596,0,0,0,0,0,0,0,0,5596,0,2538,136,612,741,488,49,20,28,280,0,184,32974,3628,6899,8516,6845,1180,487,874,1006,0,3539,2152,581,801,480,145,8,2,7,23,0,105,3887,2625,517,234,104,25,3,22,210,0,147,3857,447,1022,993,596,80,25,38,78,0,578
E07000088,26652,6784,7037,3156,1621,487,126,190,961,2886,3404,2886,0,0,0,0,0,0,0,0,2886,0,1105,165,450,172,73,18,5,5,81,0,136,14652,2817,4330,2429,1379,431,111,171,587,0,2397,2724,1056,1090,259,38,3,0,0,27,0,251,3216,2292,470,53,29,9,2,4,190,0,167,2069,454,697,243,102,26,8,10,76,0,453
E07000089,40079,5199,4267,6820,5873,1856,998,2171,2226,6957,3712,6957,0,0,0,0,0,0,0,0,6957,0,1795,62,191,312,270,103,81,266,229,0,281,25419,2473,3302,5788,5195,1658,848,1691,1422,0,3042,819,383,186,105,41,6,1,17,44,0,36,2999,2010,234,134,63,19,15,51,395,0,78,2090,271,354,481,304,70,53,146,136,0,275
E07000090,46667,8486,9375,9861,5254,1502,598,448,722,4964,5457,4964,0,0,0,0,0,0,0,0,4964,0,2921,310,771,939,381,71,36,46,116,0,251,29438,4114,6502,7459,4351,1295,518,371,542,0,4286,1587,576,498,342,91,11,2,4,6,0,57,3734,2812,503,149,84,18,9,7,20,0,132,4023,674,1101,972,347,107,33,20,38,0,731
