GeographyCode,WP101EW0001
E02001429,1364
E02001430,1987
E02001431,1606
E02001432,11511
E02001433,1605
E02001434,2670
E02001435,3407
E02001436,5427
E02001437,2945
E02001438,1630
E02001439,1423
E02001440,1014
E02001441,1623
E02001442,2425
E02001443,1150
E02001444,2073
E02001445,1072
E02001446,2662
E02001447,1537
E02001448,2746
E02001449,2689
E02001450,2316
E02001451,913
E02001452,866
E02001453,2707
E02001454,1447
E02001455,4069
E02001456,1600
E02001457,4529
E02001458,2692
E02001459,1313
E02001460,3633
E02001461,2839
E02001462,1638
E02001463,2564
E02001464,1955
E02001465,10194
E02001466,2936
E02001467,1338
E02001468,1487
E02001469,1955
E02001470,1880
E02001471,1429
E02001472,1541
E02001473,3404
E02001474,2365
E02001475,1981
E02001476,3542
E02001477,2419
E02001478,2650
E02001479,1300
E02001480,3080
E02001481,1904
E02001482,15944
E02001483,1179
E02001484,2511
E02001485,663
E02001486,2036
E02001487,3667
E02001488,2005
E02001489,1442
E02001490,2425
E02001491,6246
E02001492,2895
E02001493,2021
E02001494,1540
E02001495,1349
E02001496,1015
E02001497,1813
E02001498,1363
E02001499,1176
E02001500,1491
E02001501,1488
E02001502,7657
E02001503,3505
E02001504,4321
E02001505,5799
E02001506,1627
E02001507,781
E02001508,2015
E02001509,1215
E02001510,3434
E02001511,1083
E02001512,1939
E02001513,2183
E02001514,2118
E02001515,2784
E02001516,1943
E02001517,1388
E02001518,3583
E02001519,1750
E02001520,7353
E02001521,13382
E02001522,1953
E02001523,4936
E02001524,1805
E02001525,1611
E02001526,1013
E02001527,2418
E02001528,1673
E02001529,1821
E02001530,2673
E02001531,2665
E02001532,2735
E02001533,1008
E02001534,2981
E02001535,2372
E02001536,3888
E02001537,1327
E02001538,1928
E02001539,1505
E02001540,2836
E02001541,4250
E02001542,1862
E02001543,2865
E02001544,1591
E02001545,2977
E02001546,3841
E02001547,2242
E02001548,1683
E02001549,2038
E02001550,1745
E02001551,2315
E02001552,3780
E02001553,5281
E02001554,1498
E02001555,843
E02001556,6722
E02001557,6971
E02001558,3571
E02001559,1954
E02001560,23257
E02001561,1203
E02001562,1004
E02001563,2601
E02001564,2271
E02001565,2093
E02001566,10809
E02001567,1802
E02001568,1578
E02001569,2692
E02001570,2152
E02001571,1972
E02001572,2325
E02001573,1289
E02001574,1102
E02001575,1511
E02001576,2840
E02001577,2686
E02001578,3924
E02001579,11447
E02001580,2952
E02001581,595
E02001582,973
E02001583,1253
E02001584,1324
E02001585,4298
E02001586,3064
E02001587,1153
E02001588,849
E02001589,1055
E02001590,1333
E02001591,3847
E02001592,1679
E02001593,5546
E02001594,14323
E02001595,5766
E02001596,1608
E02001597,2578
E02001598,1609
E02001599,2019
E02001600,7209
E02001601,919
E02001602,5890
E02001603,1907
E02001604,3370
E02001605,3590
E02001606,2242
E02001607,1675
E02001608,3299
E02001609,2449
E02001610,1971
E02001611,2548
E02001612,953
E02001613,1569
E02001614,6440
E02001615,3986
E02001616,1432
E02001617,700
E02001618,2349
E02001619,1414
E02001620,1776
E02001621,734
E02001622,1682
E02001623,1905
E02001624,4066
E02001625,2207
E02001626,1150
E02001627,7898
E02001628,19232
E02001629,1925
E02001630,2016
E02001631,1364
E02001632,19830
E02001633,1836
E02001634,1719
E02001635,703
E02001636,7717
E02001637,7163
E02001638,997
E02001639,1090
E02001640,13750
E02001642,5330
E02001643,1518
E02001646,5308
E02001647,1706
E02001648,2488
E02001649,2645
E02001650,5771
E02001651,1734
E02001652,8026
E02001653,3119
E02001654,1403
E02001655,1225
E02001656,2478
E02001657,2095
E02001658,1325
E02001659,1658
E02001660,2995
E02001661,2104
E02001662,1478
E02001663,3184
E02001664,1075
E02001665,3484
E02001666,2670
E02001669,3354
E02001670,520
E02001671,2618
E02001672,874
E02001673,3489
E02001674,2753
E02001675,2900
E02001676,1399
E02001678,2654
E02001679,927
E02001680,990
E02001681,1145
E02001682,1750
E02001683,1674
E02001684,5509
E02001685,1055
E02001686,4759
E02001688,17972
E02001689,2623
E02001690,9899
E02001691,1509
E02001692,586
E02001693,946
E02001694,1395
E02001695,1624
E02001696,1240
E02001697,5281
E02001698,1746
E02001699,941
E02001700,2260
E02001701,1771
E02001702,1103
E02001703,872
E02001704,820
E02001705,1320
E02001706,4558
E02001707,5102
E02001708,5418
E02001709,3480
E02001710,2620
E02001711,4844
E02001712,3280
E02001713,10744
E02001714,9472
E02001715,3179
E02001718,1285
E02001719,1917
E02001720,1887
E02001721,3666
E02001722,1701
E02001723,1170
E02001724,4066
E02001725,3723
E02001726,2771
E02001727,2139
E02001728,4009
E02001729,3504
E02001730,10920
E02001731,54831
E02001732,1862
E02001733,8223
E02001734,2634
E02001735,846
E02001736,10986
E02001737,2658
E02001738,772
E02001739,1732
E02001740,919
E02001741,1916
E02001742,953
E02001743,3220
E02001744,1515
E02001745,4870
E02001746,2361
E02001747,796
E02001748,5184
E02001749,1009
E02001750,4200
E02001751,1622
E02001752,11423
E02001753,2374
E02001754,1110
E02001755,5013
E02001756,9019
E02001757,1037
E02001758,1336
E02001759,5188
E02001760,3683
E02001761,887
E02001762,527
E02001763,1049
E02001764,2933
E02001765,1960
E02001766,2839
E02001767,2774
E02001768,4689
E02001769,7752
E02001770,1546
E02001771,630
E02001772,1575
E02001773,1061
E02001774,5068
E02001775,876
E02001776,3242
E02001777,2056
E02001778,3584
E02001779,4210
E02001780,493
E02001781,642
E02001782,1876
E02001783,713
E02001784,816
E02001785,1030
E02001786,756
E02001787,1443
E02001788,2254
E02001789,1080
E02001790,2925
E02001791,1578
E02001792,1604
E02001793,1053
E02001794,1131
E02001795,6908
E02001796,3886
E02001797,10701
E02001798,4872
E02001799,4554
E02001800,3176
E02001801,5857
E02001802,1743
E02001803,16000
E02001804,2013
E02001805,1125
E02001806,3762
E02001807,7445
E02001808,1533
E02001809,5331
E02001810,1986
E02001811,1800
E02001812,2723
E02001813,2040
E02001814,3108
E02001815,2670
E02001816,1437
E02001817,1141
E02001818,1850
E02001819,8734
E02001820,1606
E02001821,696
E02001822,1839
E02001823,1355
E02001824,2700
E02001825,5079
E02001826,1053
E02001827,919
E02001828,2845
E02001829,1467
E02001830,4102
E02001831,2185
E02001832,5446
E02001833,1318
E02001834,1451
E02001835,5588
E02001836,3302
E02001837,1348
E02001838,1864
E02001839,2187
E02001840,1553
E02001841,1160
E02001842,942
E02001843,1902
E02001844,3169
E02001845,1346
E02001846,1042
E02001847,4451
E02001848,1753
E02001849,4241
E02001850,3315
E02001851,2600
E02001852,1919
E02001854,8300
E02001855,6658
E02001856,1974
E02001857,5211
E02001858,1334
E02001859,8525
E02001860,1122
E02001861,1582
E02001862,2641
E02001863,5977
E02001864,613
E02001865,3276
E02001866,1771
E02001867,1754
E02001868,1478
E02001869,7339
E02001870,2380
E02001871,787
E02001872,1356
E02001873,7313
E02001874,2356
E02001875,5851
E02001876,34298
E02001877,2604
E02001878,5655
E02001879,3262
E02001880,1156
E02001881,1679
E02001882,2462
E02001883,2480
E02001884,2948
E02001886,2423
E02001888,1178
E02001889,2550
E02001890,9011
E02001892,5933
E02001893,1502
E02001895,4156
E02001896,3290
E02001897,4668
E02001898,719
E02001899,2694
E02001900,4027
E02001901,3561
E02001902,1136
E02001903,2209
E02001904,7196
E02001905,12049
E02001906,1925
E02001907,4910
E02001908,1472
E02001909,2447
E02001910,1365
E02001911,983
E02001913,9359
E02001914,1470
E02001915,3807
E02001916,3479
E02001918,4295
E02001919,807
E02001920,2941
E02001921,1084
E02001922,4364
E02001923,3199
E02001924,1378
E02001925,1950
E02001926,2781
E02001927,1423
E02001928,1349
E02001929,872
E02001930,3576
E02001931,1286
E02001932,1465
E02001933,1875
E02001934,1533
E02001935,1574
E02001936,1524
E02001937,1344
E02001938,2864
E02001939,2911
E02001941,900
E02001942,1898
E02001943,1255
E02001944,1573
E02001945,1087
E02001946,2458
E02001947,1195
E02001948,1823
E02001949,3539
E02001950,2292
E02001951,1133
E02001952,1416
E02001953,2596
E02001954,1040
E02001955,1769
E02001956,2953
E02001957,1042
E02001958,3705
E02001959,3159
E02001961,947
E02001962,1992
E02001963,1068
E02001964,2352
E02001965,5217
E02001966,4919
E02001967,3278
E02001968,2748
E02001969,984
E02001970,1243
E02001971,658
E02001972,3935
E02001973,1410
E02001974,2607
E02001975,1099
E02001976,11386
E02001977,3221
E02001978,1799
E02001979,1110
E02001980,764
E02001981,3462
E02001982,1350
E02001983,4003
E02001984,1851
E02001985,2851
E02001986,1716
E02001987,1423
E02001988,25186
E02001989,1878
E02001990,4884
E02001991,3537
E02001992,3909
E02001993,9042
E02001994,1160
E02001995,8194
E02001996,1931
E02001997,981
E02001998,1246
E02001999,9117
E02002000,1638
E02002001,1640
E02002002,1248
E02002003,1462
E02002004,1112
E02002005,5092
E02002006,1123
E02002007,1400
E02002008,1826
E02002009,1867
E02002010,7049
E02002011,6245
E02002012,6355
E02002013,1866
E02002014,4677
E02002015,2245
E02002016,3137
E02002017,3961
E02002018,1672
E02002019,2666
E02002020,2411
E02002021,15915
E02002022,2652
E02002023,667
E02002024,1588
E02002025,2902
E02002026,1070
E02002027,985
E02002028,773
E02002029,1731
E02002030,2328
E02002031,3102
E02002032,1859
E02002033,6028
E02002034,5575
E02002035,1349
E02002036,2243
E02002037,1028
E02002038,4733
E02002039,2471
E02002040,1341
E02002041,1024
E02002042,1141
E02002043,2845
E02002044,695
E02002045,1450
E02002046,977
E02002047,6264
E02002048,1581
E02002049,2231
E02002051,671
E02002052,2488
E02002053,1010
E02002054,661
E02002055,6462
E02002056,2760
E02002057,2125
E02002058,5826
E02002059,5514
E02002060,5004
E02002061,6930
E02002062,8400
E02002063,8181
E02002064,1336
E02002065,8997
E02002066,7364
E02002067,1462
E02002068,6513
E02002069,3265
E02002070,1739
E02002071,776
E02002072,2293
E02002073,1080
E02002074,1023
E02002075,3134
E02002076,2557
E02002077,4557
E02002078,1143
E02002079,1440
E02002080,3141
E02002081,1238
E02002082,465
E02002083,1401
E02002084,1328
E02002085,1034
E02002086,2763
E02002087,1319
E02002088,1125
E02002089,17679
E02002090,805
E02002091,8377
E02002092,1575
E02002093,2158
E02002094,1124
E02002095,1958
E02002096,6272
E02002097,3771
E02002098,2863
E02002099,14311
E02002101,952
E02002102,7888
E02002103,1244
E02002104,1031
E02002105,2148
E02002106,3334
E02002107,3103
E02002108,1992
E02002109,4560
E02002110,2959
E02002111,2149
E02002112,556
E02002113,2436
E02002114,1012
E02002115,1046
E02002116,1050
E02002117,1986
E02002118,854
E02002119,1288
E02002120,1035
E02002121,2235
E02002122,1006
E02002123,732
E02002124,6881
E02002125,3166
E02002126,5521
E02002127,4675
E02002128,1088
E02002129,2738
E02002130,1382
E02002131,2402
E02002132,748
E02002133,3633
E02002134,4840
E02002135,7297
E02002136,4448
E02002137,1051
E02002138,1322
E02002139,15040
E02002140,2026
E02002141,1178
E02002142,5078
E02002143,2358
E02002144,843
E02002145,1412
E02002146,1777
E02002147,2021
E02002148,1731
E02002149,2991
E02002150,4739
E02002151,975
E02002152,1092
E02002153,845
E02002154,1609
E02002155,923
E02002156,1476
E02002157,1763
E02002158,1377
E02002159,1704
E02002160,7020
E02002161,2874
E02002162,2356
E02002163,9571
E02002164,1766
E02002165,4615
E02002166,4231
E02002167,1481
E02002168,22434
E02002169,2842
E02002170,602
E02002171,1369
E02002174,1303
E02002175,4513
E02002176,1295
E02002177,5313
E02002178,1254
E02002179,1452
E02002180,2120
E02002181,2032
E02002182,1275
E02002183,1817
E02002184,5383
E02002185,1204
E02002186,7554
E02002187,1069
E02002188,2541
E02002189,1690
E02002190,10219
E02002191,2016
E02002192,2687
E02002193,1937
E02002194,1047
E02002195,1642
E02002196,971
E02002197,3673
E02002198,2584
E02002199,2362
E02002200,2733
E02002201,3234
E02002202,8228
E02002203,1201
E02002204,3656
E02002205,2676
E02002206,1492
E02002207,1411
E02002208,2361
E02002209,1111
E02002210,1310
E02002211,1209
E02002212,2902
E02002213,1843
E02002214,938
E02002215,1943
E02002216,3543
E02002217,2226
E02002218,1377
E02002219,6386
E02002220,6056
E02002221,26539
E02002222,2537
E02002223,4846
E02002224,2446
E02002225,2111
E02002226,8067
E02002227,8633
E02002228,6177
E02002229,1414
E02002230,5436
E02002231,2043
E02002232,2130
E02002233,1273
E02002234,1076
E02002235,3995
E02002236,1390
E02002237,1260
E02002238,1655
E02002239,8896
E02002240,2507
E02002241,3142
E02002242,5297
E02002243,2413
E02002244,2302
E02002245,863
E02002246,2003
E02002247,3239
E02002248,1643
E02002249,1067
E02002250,3034
E02002251,22930
E02002252,620
E02002253,2359
E02002254,1838
E02002255,4804
E02002256,3204
E02002257,1623
E02002258,4878
E02002259,3493
E02002260,3083
E02002261,3377
E02002262,5008
E02002263,1404
E02002264,4377
E02002265,1685
E02002266,1226
E02002267,1658
E02002268,7941
E02002269,2671
E02002270,2374
E02002271,2037
E02002272,6524
E02002273,3379
E02002274,1085
E02002275,4283
E02002276,1781
E02002277,2156
E02002278,986
E02002279,2447
E02002280,3589
E02002281,2495
E02002282,919
E02002283,2610
E02002284,2547
E02002285,4390
E02002286,3496
E02002287,7016
E02002288,1749
E02002289,1672
E02002290,822
E02002291,1888
E02002292,2216
E02002293,3140
E02002294,5302
E02002295,3450
E02002296,2673
E02002297,1265
E02002298,1134
E02002299,18410
E02002300,1185
E02002301,2402
E02002302,1908
E02002303,5128
E02002304,4269
E02002305,1074
E02002306,1571
E02002307,1258
E02002308,1402
E02002309,2627
E02002310,835
E02002311,1183
E02002312,8427
E02002313,2384
E02002314,1132
E02002315,2753
E02002316,1886
E02002317,1181
E02002318,1661
E02002319,2583
E02002320,1416
E02002321,2162
E02002322,1753
E02002323,2858
E02002324,1916
E02002325,2821
E02002326,1888
E02002327,3820
E02002328,1814
E02002329,4124
E02002330,840
E02002331,9345
E02002332,1157
E02002333,4356
E02002334,2525
E02002335,1996
E02002336,5200
E02002337,1778
E02002338,3103
E02002339,2645
E02002340,1582
E02002341,1511
E02002342,833
E02002343,1812
E02002344,1088
E02002345,1650
E02002346,1174
E02002347,1512
E02002348,2697
E02002349,1638
E02002350,2982
E02002351,1574
E02002352,2760
E02002353,1104
E02002354,1783
E02002356,4524
E02002357,3279
E02002358,3144
E02002359,2017
E02002360,1205
E02002361,1887
E02002362,1879
E02002363,2907
E02002364,3023
E02002366,1738
E02002367,1004
E02002368,2292
E02002369,1130
E02002370,742
E02002371,3325
E02002373,2602
E02002374,2036
E02002375,780
E02002376,924
E02002377,1566
E02002379,1450
E02002380,1151
E02002381,1534
E02002382,1346
E02002383,911
E02002384,6582
E02002385,2947
E02002386,4122
E02002387,2396
E02002388,1361
E02002389,685
E02002390,3275
E02002391,5200
E02002392,15378
E02002393,10475
E02002394,3048
E02002395,4538
E02002396,3741
E02002397,1448
E02002398,1578
E02002399,5155
E02002400,12191
E02002401,778
E02002402,4394
E02002403,3166
E02002404,4325
E02002405,1698
E02002406,1363
E02002407,1591
E02002408,3101
E02002409,1220
E02002410,3139
E02002411,8439
E02002412,4064
E02002414,4763
E02002415,1613
E02002416,3860
E02002417,1599
E02002418,1057
E02002419,7705
E02002420,5107
E02002421,815
E02002422,8066
E02002423,673
E02002424,3442
E02002425,2567
E02002426,1698
E02002427,2412
E02002428,1739
E02002429,1739
E02002430,1015
E02002431,3929
E02002432,1407
E02002433,4556
E02002434,1664
E02002435,7451
E02002436,1738
E02002437,747
E02002438,1212
E02002439,6376
E02002440,1061
E02002441,2590
E02002442,6399
E02002443,2189
E02002444,1830
E02002445,2813
E02002446,3416
E02002447,2668
E02002448,2375
E02002449,1662
E02002450,8376
E02002451,7708
E02002452,7152
E02002453,2903
E02002454,15361
E02002455,1014
E02002456,9688
E02002457,1085
E02002458,3810
E02002459,3004
E02002460,1340
E02002461,5229
E02002462,2936
E02002463,1355
E02002464,3156
E02002465,5278
E02002466,2341
E02002467,4490
E02002468,2130
E02002469,1553
E02002470,2084
E02002471,2450
E02002472,1604
E02002473,2760
E02002474,1711
E02002475,1506
E02002476,1262
E02002477,900
E02002478,850
E02002479,2647
E02002480,2835
E02002481,5122
E02002482,911
E02002483,1195
E02002484,4839
E02002485,1315
E02002487,5221
E02002488,1189
E02002489,7403
E02002490,1776
E02002491,993
